_id,title,price,description,url
,Фантастическая четвёрка. Дорожное приключение : Кристофер Кантуэлл,273.0,,https://www.labirint.ru/books/962481/
,Волк и Найденыш. Том первый : Вэй Ма,965.0,,https://www.labirint.ru/books/944377/
,"Амнея28. Две вечности. Асфиксия : Вакари, Кейрин",606.0,,https://www.labirint.ru/books/961983/
,Пластикмен : Джек Коул,238.0,,https://www.labirint.ru/books/971700/
,Эххо. Зеркальный Мир. Том 4. Свингующий Лондон. Русалка Манхэттена : Кристоф Арлестон,1401.0,,https://www.labirint.ru/books/979852/
,Dark Souls III. Иллюстрации,2725.0,,https://www.labirint.ru/books/915464/
,Наклейки Те ещё грибочки,162.0,,https://www.labirint.ru/books/945735/
,Незадачи исследователя. Растения : Юлия Кручинина,186.0,,https://www.labirint.ru/books/946747/
,Бюст «Грут»,2324.0,,https://www.labirint.ru/games/943319/
,Бюст «Джокер»,2324.0,,https://www.labirint.ru/games/943311/
,Бюст «Веном»,2324.0,,https://www.labirint.ru/games/943299/
,Бюст «Йода»,2324.0,,https://www.labirint.ru/games/943296/
,Бюст «Халк»,2324.0,,https://www.labirint.ru/games/943295/
,Бюст «Гарри Поттер»,2324.0,,https://www.labirint.ru/games/943288/
,"Звёздные войны. Расцвет Республики. Тропа обмана : Айрлэнд, Греттон",635.0,,https://www.labirint.ru/books/945883/
,Бригада пылающего пламени. Том 5 : Окубо Ацуси,771.0,,https://www.labirint.ru/books/948388/
,Бригада пылающего пламени. Том 4 : Окубо Ацуси,771.0,,https://www.labirint.ru/books/948387/
,GUNNM. Оружие мечты. Том 8 : Юкито Кисиро,524.0,,https://www.labirint.ru/books/915457/
,"О моём перерождении в слизь. Книга 9 : Каваками, Фусэ",771.0,,https://www.labirint.ru/books/935123/
,Ложные выводы. Том 5 : Кё Сиродайра,771.0,,https://www.labirint.ru/books/935122/
,Необъятный океан. Том 5 : Иноуэ Кэндзи,771.0,,https://www.labirint.ru/books/935120/
,"Магия вернувшегося должна быть особенной. Том 2 : Ук, Ю",1011.0,,https://www.labirint.ru/books/914991/
,"Проза бродячих псов. Том 10 : Асагири, Харукава",851.0,,https://www.labirint.ru/books/915458/
,Дракон в поисках дома. Том 3 : Каво Тануки,601.0,,https://www.labirint.ru/books/907260/
,Двойняшки Фуро : Юки Сивасу,601.0,,https://www.labirint.ru/books/907258/
,"Город, в котором меня нет. Том 4 : Кэи Самбэ",601.0,,https://www.labirint.ru/books/907257/
,"Sword Art Online. Progressive. Том 3 : Кавахара, Химура",601.0,,https://www.labirint.ru/books/907256/
,Твоё имя. Том 3 : Макото Синкай,601.0,,https://www.labirint.ru/books/907268/
,Странные дела. Том 2 : Усио Сиротори,601.0,,https://www.labirint.ru/books/907265/
,Обещанная страна грёз. Книга 2 : Каиу Сираи,948.0,,https://www.labirint.ru/books/907263/
,Невеста чародея. Том 14 : Корэ Ямадзаки,601.0,,https://www.labirint.ru/books/907262/
,Re:Zero. Жизнь с нуля в альтернативном мире. Неделя в особняке. Том 3 : Таппэй Нагацуки,656.0,,https://www.labirint.ru/books/907255/
,Убийца гоблинов. Том 3 : Кумо Кагю,656.0,,https://www.labirint.ru/books/907246/
,Убийца гоблинов. Том 2 : Кумо Кагю,656.0,,https://www.labirint.ru/books/907245/
,Истребитель демонов. Том 6. На суде у столпов : Готогэ Коёхару,601.0,,https://www.labirint.ru/books/907240/
,Истребитель демонов. Том 5. В ад : Готогэ Коёхару,601.0,,https://www.labirint.ru/books/907239/
,Новый век. Евангелион. Книга 2 : Ёсиюки Садамото,1454.0,,https://www.labirint.ru/books/907237/
,Токийские Мстители. Том 3 : Кэн Вакуи,929.0,,https://www.labirint.ru/books/906689/
,Поросенок-Мышь. Один на машине : Илья Носоченко,605.0,,https://www.labirint.ru/books/910913/
,Нечто убивает детей : IV Тайнион,1344.0,,https://www.labirint.ru/books/910912/
,Смеющийся вампир. Том 1 : Суэхиро Маруо,1009.0,,https://www.labirint.ru/books/907522/
,Жизнь бродячего кота. Том 3 : Гин Сиракава,429.0,,https://www.labirint.ru/books/907519/
,Жизнь бродячего кота. Том 2 : Гин Сиракава,404.0,,https://www.labirint.ru/books/907518/
,Время кормления : Куроноскэ Сирота,404.0,,https://www.labirint.ru/books/907516/
,Нелюдь. Том 12 : Сакураи Гамон,500.0,,https://www.labirint.ru/books/911164/
,Госпожа Кагуя. В любви как на войне. Любовная битва двух гениев. Книга 3 : Ака Акасака,982.0,,https://www.labirint.ru/books/913069/
,Бригада пылающего пламени. Том 3 : Окубо Ацуси,771.0,,https://www.labirint.ru/books/915840/
,Я — Авейра : Chaki Chaki,919.0,,https://www.labirint.ru/books/881484/
,"Поколения Pokemon. Как создавалась игровая сага, подарившая нам Пикачу : Аддаден, Лассина-Фубер",1192.0,,https://www.labirint.ru/books/893804/
,Основатель Тёмного Пути. Маньхуа. Том 3 : Мосян Тунсю,1192.0,,https://www.labirint.ru/books/908563/
,Графиня Кроули. Охотница на монстров поневоле : Дэвид Дастмалчян,605.0,,https://www.labirint.ru/books/921067/
,Нечто убивает детей : IV Тайнион,1976.0,,https://www.labirint.ru/books/921066/
,Хуликомикс. Выпуск 1 : Алексей Марков,209.0,,https://www.labirint.ru/books/921065/
,Ядерная зима. Том 2 : Каб,672.0,,https://www.labirint.ru/books/921064/
,Ядерная зима. Том 3 : Каб,672.0,,https://www.labirint.ru/books/921063/
,Ник Фьюри. Операции под прикрытием : Джеймс Робинсон,718.0,,https://www.labirint.ru/books/921377/
,"Ночь принцессы Урико, утро Золушки : Дайдзиро Морохоси",479.0,,https://www.labirint.ru/books/918168/
,Горный кайдан : Дзюмпэй Адзуми,580.0,,https://www.labirint.ru/books/918167/
,Своя Атлантида : Ольга Лаврентьева,1519.0,,https://www.labirint.ru/books/921887/
,Спасти Емельяна Пугачева. Том 4 : Денис Червяков,2662.0,,https://www.labirint.ru/books/922802/
,Новый век. Евангелион. Книга 5 : Ёсиюки Садамото,1454.0,,https://www.labirint.ru/books/922956/
,Mars Red. Красный марс. Том 2 : Бунъо Фудзисава,656.0,,https://www.labirint.ru/books/922953/
,Mars Red. Красный марс. Том 1 : Бунъо Фудзисава,656.0,,https://www.labirint.ru/books/922952/
,"Евангелион АНИМА. Том 1 : Ямасита, Касихара, Хара",891.0,,https://www.labirint.ru/books/922949/
,Так сложно любить отаку. Том 7 : Фудзита,656.0,,https://www.labirint.ru/books/922964/
,Дюрарара!! Том 1 : Рёго Нарита,933.0,,https://www.labirint.ru/books/922963/
,Такса Клякса. Вика идет в детский сад : Инна Цесарь,487.0,,https://www.labirint.ru/books/924279/
,Ведьмак. История создания. От фэнтези до культовой игровой франшизы : Рафаэль Люка,777.0,,https://www.labirint.ru/books/907868/
,"Гиблиотека. Иллюстрированный гид по работам величайшей анимационной студии : Лидер, Каннингем",1554.0,,https://www.labirint.ru/books/915207/
,Холодное сердце. Большая коллекция комиксов,990.0,,https://www.labirint.ru/books/924458/
,Графиня Кроули. Охотница на монстров поневоле : Дэвид Дастмалчян,616.0,,https://www.labirint.ru/books/930058/
,Дуальный пастор : Давид Пириянц,192.0,,https://www.labirint.ru/books/930056/
,"Сакрифацио : Бергман, Максименко",672.0,,https://www.labirint.ru/books/930052/
,"Частный детектив : Вон, Мартин, Висенте",1398.0,,https://www.labirint.ru/books/875229/
,Судьба/Истоки. Том 3 : Гэн Уробути,516.0,,https://www.labirint.ru/books/915463/
,"Блокнот Mortal Kombat. Scorpion, 80 листов, линия, А5",741.0,,https://www.labirint.ru/office/932987/
,Король шаманов. Том 6 : Хироюки Такэи,851.0,,https://www.labirint.ru/books/927329/
,Токийские мстители. Том 6 : Кэн Вакуи,929.0,,https://www.labirint.ru/books/932663/
,Токийские мстители. Том 5 : Кэн Вакуи,929.0,,https://www.labirint.ru/books/932662/
,Нелюдь. Том 13 : Сакураи Гамон,500.0,,https://www.labirint.ru/books/915462/
,Хвост Феи. Том 18 : Масима Хиро,500.0,,https://www.labirint.ru/books/915461/
,Проза бродячих псов. Том 11 : Кафка Асагири,851.0,,https://www.labirint.ru/books/935326/
,Да благословят боги этот прекрасный мир! Том 3 : Нацумэ Акацуки,851.0,,https://www.labirint.ru/books/935325/
,Основатель Тёмного Пути. Маньхуа. Том 4 : Мосян Тунсю,1192.0,,https://www.labirint.ru/books/936206/
,Древние Комиксы. Спирит : Уилл Айснер,238.0,,https://www.labirint.ru/books/936667/
,Древние Комиксы. Капитан Чудо : К. Бек,238.0,,https://www.labirint.ru/books/936665/
,Под одной крышей в Токио. Том 1 : Мотоко Такахаси,404.0,,https://www.labirint.ru/books/934666/
,Девочка из ада : Хидеши Хино,580.0,,https://www.labirint.ru/books/934662/
,Огненный удар. Книга 1 : Тацуки Фудзимото,982.0,,https://www.labirint.ru/books/937237/
,Мир. Том 4. Тебя слышит враг (2023) : Алексей Волков,347.0,,https://www.labirint.ru/books/936981/
,Психопаспорт. Инспектор Синъя Когами. Том 2 : Мидори Гото,656.0,,https://www.labirint.ru/books/937940/
,"Психопаспорт. Инспектор Синъя Когами. Том 1 : Гото, Уробути, ПК",656.0,,https://www.labirint.ru/books/937939/
,Убийца гоблинов. Том 4 : Кумо Кагю,656.0,,https://www.labirint.ru/books/937945/
,Мемуары Ванитаса. Том 7 : Дзюн Мотидзуки,656.0,,https://www.labirint.ru/books/937944/
,Fairy Tail. Хвост Феи. Том 20 : Масима Хиро,500.0,,https://www.labirint.ru/books/936616/
,Мистер Морти. Мрак улиц : Виталий Сергиенко,616.0,,https://www.labirint.ru/books/931403/
,Вий : Давид Пириянц,192.0,,https://www.labirint.ru/books/938732/
,Записки о лечении волшебных зверей. Том 4 : Кадзия,601.0,,https://www.labirint.ru/books/878174/
,Записки о лечении волшебных зверей. Том 3 : Кадзия,601.0,,https://www.labirint.ru/books/878173/
,Твоя апрельская ложь. Том 1 : Наоси Аракава,601.0,,https://www.labirint.ru/books/878236/
,"Скунс и оцелот. Том 2 : Хатчетт, Куликовских",601.0,,https://www.labirint.ru/books/878227/
,Дракорничная госпожи Кобаяси. Том 6 : Кул Кёсинндзя,656.0,,https://www.labirint.ru/books/878170/
,Дракорничная госпожи Кобаяси. Том 5 : Кул Кёсинндзя,656.0,,https://www.labirint.ru/books/878169/
,Дракорничная госпожи Кобаяси. Том 4 : Кул Кёсинндзя,656.0,,https://www.labirint.ru/books/878168/
,Дракон в поисках дома. Том 2 : Каво Тануки,601.0,,https://www.labirint.ru/books/878164/
,Девочка из Чужеземья. Том 8 : Нагабэ,601.0,,https://www.labirint.ru/books/878156/
,Девочка из Чужеземья. Том 3 : Нагабэ,601.0,,https://www.labirint.ru/books/878151/
,"Город, в котором меня нет. Том 7 : Кэи Самбэ",601.0,,https://www.labirint.ru/books/878145/
,Бладхаунд. Гостевой клуб полуночных любовников : Каори Юки,601.0,,https://www.labirint.ru/books/878115/
,Блаблабла. Том 4 : Акико Хигасимура,601.0,,https://www.labirint.ru/books/878113/
,Re: Zero. Жизнь с нуля в альтернативном мире. День в столице королевства. Том 2 : Таппэй Нагацуки,601.0,,https://www.labirint.ru/books/878093/
,Re: Zero. Жизнь с нуля в альтернативном мире. День в столице королевства. Том 1 : Таппэй Нагацуки,601.0,,https://www.labirint.ru/books/878092/
,Orange. Том 1 : Итиго Такано,601.0,,https://www.labirint.ru/books/878087/
,Гостья М. Том 4 : Кэн Кояма,832.0,,https://www.labirint.ru/books/876409/
,"Война миров. Том 3 : Уэллс, Ихара",429.0,,https://www.labirint.ru/books/876406/
,Бдительный Эгути-кун. Том 4 : Юкико Нодзава,328.0,,https://www.labirint.ru/books/876405/
,Фантомная зона : Дзюндзи Ито,731.0,,https://www.labirint.ru/books/878721/
,"Дюна. Дом Атрейдесов. Том 1 : Гилберт, Андерсон",1376.0,,https://www.labirint.ru/books/881675/
,"Очень приятно, бог. Том 1 : Джульетта Судзуки",539.0,,https://www.labirint.ru/books/657383/
,Бездомный бог. Том 20 : Адатитока,539.0,,https://www.labirint.ru/books/873441/
,"Восхождение Героя Щита. Том 18 : Кю, Юсаги",500.0,,https://www.labirint.ru/books/880049/
,Король шаманов. Том 4 : Хироюки Такэи,851.0,,https://www.labirint.ru/books/881580/
,"Лериана, невеста герцога по контракту. Том 1 : Мильчха",1082.0,,https://www.labirint.ru/books/877921/
,Это не любовь. Как я спаслась от манипулятора : Софи Лямбда,1156.0,,https://www.labirint.ru/books/879237/
,Кошечка Бэкки : Анна Белышева,672.0,,https://www.labirint.ru/books/882625/
,Я убью её. Обновленное издание : Адель Громова,672.0,,https://www.labirint.ru/books/882624/
,Sonic. Плохие парни. Комикс (перевод от Diamond Dust) : Йэн Флинн,653.0,,https://www.labirint.ru/books/871477/
,Наклейки Читающие котики,194.0,,https://www.labirint.ru/books/893038/
,Наклейки Призраки,216.0,,https://www.labirint.ru/books/893037/
,Наклейки Хэллоуин,216.0,,https://www.labirint.ru/books/893031/
,"Кольцо Тьмы. Эльфийский клинок. Том 1 : Перумов, Старостин",928.0,,https://www.labirint.ru/books/893598/
,Маяковский. Как делать стихи : Александр Кондратьев,605.0,,https://www.labirint.ru/books/893597/
,"Фейгин - Еврей. Мир ""Приключений Оливера Твиста"" : Уилл Айснер",1264.0,,https://www.labirint.ru/books/893596/
,"Фанатка. Том 1 : Рауэлл, Maggs",853.0,,https://www.labirint.ru/books/894108/
,Мегалекс : Алехандро Ходоровски,1554.0,,https://www.labirint.ru/books/870699/
,Только ты возвращайся. Обновленное издание : Лампочка Зеленая,585.0,,https://www.labirint.ru/books/895631/
,"Блокнот охотника на демонов 80 листов, А5, в точку",510.0,,https://www.labirint.ru/office/900465/
,Бригада пылающего пламени. Том 2 : Окубо Ацуси,771.0,,https://www.labirint.ru/books/900591/
,"У меня мало друзей. Том 6 : Итати, Хирасака",477.0,,https://www.labirint.ru/books/537385/
,Токийские Мстители. Том 2 : Кэн Вакуи,929.0,,https://www.labirint.ru/books/896445/
,Токийские Мстители. Том 1 : Кэн Вакуи,929.0,,https://www.labirint.ru/books/896444/
,"Метро 2033. Часть 3, 4 : Дмитрий Глуховский",1082.0,,https://www.labirint.ru/books/893393/
,Кладоискатели : Роман Шевердин,269.0,,https://www.labirint.ru/books/900624/
,Бич : Александр Ильинов,269.0,,https://www.labirint.ru/books/900623/
,Мерцание моря : Одзи Судзуки,706.0,,https://www.labirint.ru/books/900456/
,Жизнь бродячего кота. Том 1 : Гин Сиракава,429.0,,https://www.labirint.ru/books/900453/
,Девушка-голем и чудики из кабинета естествознания : Нарико Эномото,454.0,,https://www.labirint.ru/books/900451/
,Сказки Старой Руси. Наброски. II : Роман Папсуев,1909.0,,https://www.labirint.ru/books/903724/
,Храм на границе. Том 1. Евангелие Ариатии. Гильдия убийц : Жан-Люк Истэн,1191.0,,https://www.labirint.ru/books/906245/
,Берсерк. Том 5 : Кэнтаро Миура,1241.0,,https://www.labirint.ru/books/875228/
,Король шаманов. Том 5 : Хироюки Такэи,851.0,,https://www.labirint.ru/books/906686/
,"Магия вернувшегося должна быть особенной. Том 1 : Ук, Ю",919.0,,https://www.labirint.ru/books/872438/
,Тетрадь дружбы Нацумэ. Том 6 : Юки Мидорикава,695.0,,https://www.labirint.ru/books/906688/
,Тетрадь дружбы Нацумэ. Том 5 : Юки Мидорикава,695.0,,https://www.labirint.ru/books/906687/
,Токийские мстители. Том 4 : Кэн Вакуи,929.0,,https://www.labirint.ru/books/906690/
,Overlord. Том 4. Герои людоящеров : Куганэ Маруяма,1017.0,,https://www.labirint.ru/books/907247/
,Счастливого Конца Света #1. Брешь в реальности : Зиненко Братья,192.0,,https://www.labirint.ru/books/938731/
,Нелюдь. Том 16 : Сакураи Гамон,500.0,,https://www.labirint.ru/books/940100/
,Нелюдь. Том 15 : Сакураи Гамон,500.0,,https://www.labirint.ru/books/940099/
,Нелюдь. Том 14 : Сакураи Гамон,500.0,,https://www.labirint.ru/books/940098/
,Истории о монстрах. Том 1 : Исин Нисио,742.0,,https://www.labirint.ru/books/940097/
,Маша и Медведь. Каждый месяц - Чудеса! : Михаил Заславский,392.0,,https://www.labirint.ru/books/938611/
,Несокрушимые. Том 1 : Тумэн Шагжаев,392.0,,https://www.labirint.ru/books/938738/
,Древние Комиксы. Кошмар : Алан Хьюитсон,238.0,,https://www.labirint.ru/books/938735/
,Древние Комиксы. Зло Франкенштейна : Том Саттон,238.0,,https://www.labirint.ru/books/938734/
,Чудовищные трансформации : Хидеши Хино,605.0,,https://www.labirint.ru/books/937935/
,Утренняя выпечка для Момо-тян. Том 1 : Сая Усато,404.0,,https://www.labirint.ru/books/937934/
,Под одной крышей в Токио. Том 2 : Мотоко Такахаси,429.0,,https://www.labirint.ru/books/937933/
,Панорама ада : Хидеши Хино,731.0,,https://www.labirint.ru/books/937931/
,Когда придет автобус : Мидзу Сахара,429.0,,https://www.labirint.ru/books/937930/
,"W.I.T.C.H. Часть 3. Кризис двух миров. Том 1 : Ньоне, Артибани, Конти",1376.0,,https://www.labirint.ru/books/940572/
,"Хуликомиксы. Сезон 1 : Марков, Belgrano82, Сербин",150.0,,https://www.labirint.ru/books/942019/
,Глубина : Екатерина Волжина,552.0,,https://www.labirint.ru/books/871232/
,Бесковидница. Хроники бреда : Илона Почхуа,262.0,,https://www.labirint.ru/books/871231/
,Картон : Дуг Тен-Нэйпел,921.0,,https://www.labirint.ru/books/871228/
,Тлетворный дух. Рисунки Лорен Маркс,1257.0,,https://www.labirint.ru/books/871227/
,Сенсор : Дзюндзи Ито,731.0,,https://www.labirint.ru/books/870402/
,Амулет. Облачный город : Кадзу Кибуиси,1428.0,,https://www.labirint.ru/books/870413/
,#ГОРЕМАТЬ. Семейные истории в картинках : Мария Горбунова,639.0,,https://www.labirint.ru/books/775742/
,Привратники. Том 1 : Габи,988.0,,https://www.labirint.ru/books/872816/
,Духополис : Дуг Тен-Нэйпел,1069.0,,https://www.labirint.ru/books/872814/
,Илья Муромец. Песнь Соловья : Роман Шевердин,1257.0,,https://www.labirint.ru/books/874704/
,Множество смертей Лейлы Старр : Ви Рам,585.0,,https://www.labirint.ru/books/874703/
,Берсерк. На воле : Джефф Лемир,921.0,,https://www.labirint.ru/books/874701/
,Академия Стрэнджа. Первый семестр : Скотти Янг,1425.0,,https://www.labirint.ru/books/874699/
,"Защитники : Юинг, Родригез",585.0,,https://www.labirint.ru/books/874696/
,"Защитники : Юинг, Родригез",921.0,,https://www.labirint.ru/books/874694/
,Бездомный бог. Том 17 : Адатитока,539.0,,https://www.labirint.ru/books/872701/
,Король шаманов. Том 2 : Хироюки Такэи,851.0,,https://www.labirint.ru/books/871769/
,Проза бродячих псов. Том 8 : Кафка Асагири,851.0,,https://www.labirint.ru/books/871706/
,Проза бродячих псов. Том 7 : Кафка Асагири,851.0,,https://www.labirint.ru/books/871705/
,История о ранах : Исин Нисио,875.0,,https://www.labirint.ru/books/871704/
,"Восхождение Героя Щита. Том 17 : Кю, Юсаги",500.0,,https://www.labirint.ru/books/874481/
,Воскресение Рэйчел. Том 3 : Терри Мур,851.0,,https://www.labirint.ru/books/874480/
,Бездомный бог. Том 19 : Адатитока,539.0,,https://www.labirint.ru/books/873440/
,Бездомный бог. Том 18 : Адатитока,539.0,,https://www.labirint.ru/books/873439/
,Грустные факты о животных : Брук Баркер,630.0,,https://www.labirint.ru/books/653233/
,Да благословят боги этот прекрасный мир! Том 2 : Нацумэ Акацуки,851.0,,https://www.labirint.ru/books/875467/
,Король шаманов. Том 3 : Хироюки Такэи,851.0,,https://www.labirint.ru/books/871770/
,Звёздные войны. Траун. Доминация. Меньшее зло : Тимоти Зан,676.0,,https://www.labirint.ru/books/876590/
,Диптих : Алексей Трошин,1257.0,,https://www.labirint.ru/books/878555/
,Конан. Змеиная война : Джим Заб,585.0,,https://www.labirint.ru/books/878553/
,"Политика. То, о чем взрослые тебе не рассказывают : Богусь Янишевски",1990.0,,https://www.labirint.ru/books/878654/
,Убийца Гоблинов. Том 4 : Кумо Кагю,891.0,,https://www.labirint.ru/books/878067/
,Убийца Гоблинов. Том 2 : Кумо Кагю,891.0,,https://www.labirint.ru/books/878065/
,Убийца Гоблинов. Том 1 : Кумо Кагю,891.0,,https://www.labirint.ru/books/878064/
,Spy х Family. Семья шпиона. Том 3 : Тацуя Эндо,601.0,,https://www.labirint.ru/books/878026/
,Re: Zero. Жизнь с нуля в альтернативном мире. Неделя в особняке. Том 1 : Таппэй Нагацуки,656.0,,https://www.labirint.ru/books/878094/
,Девочка из Чужеземья. Том 11 : Нагабэ,601.0,,https://www.labirint.ru/books/878159/
,Девочка из Чужеземья. Том 9 : Нагабэ,601.0,,https://www.labirint.ru/books/878157/
,Записки о лечении волшебных зверей. Том 2 : Кадзия,601.0,,https://www.labirint.ru/books/878172/
,Так сложно любить отаку. Том 5 : Фудзита,656.0,,https://www.labirint.ru/books/878233/
,Странные дела. Том 1 : Усио Сиротори,601.0,,https://www.labirint.ru/books/878228/
,Твоя апрельская ложь. Том 3 : Наоси Аракава,601.0,,https://www.labirint.ru/books/878238/
,Твоя апрельская ложь. Том 2 : Наоси Аракава,601.0,,https://www.labirint.ru/books/878237/
,"Шерлок. Слепой банкир : Моффат, Гэтисс",601.0,,https://www.labirint.ru/books/878248/
,Гарри Поттер. Фан-квиз по волшебной вселенной,653.0,,https://www.labirint.ru/books/876450/
,"Шерлок. Этюд в розовых тонах : Моффат, Гэтисс",601.0,,https://www.labirint.ru/books/878247/
,Питер Грилл и семя рационального мышления. Книга 2 : Дайскэ Хияма,1017.0,,https://www.labirint.ru/books/878220/
,"Шерлок. Большая игра : Моффат, Гэтисс",601.0,,https://www.labirint.ru/books/878249/
,"Назад нельзя. Том 2. Рог Изобилия. Энергия Глубин : Нечитайло, Тараканбикс",1038.0,,https://www.labirint.ru/books/880023/
,Выбор : Игорь Гладков,404.0,,https://www.labirint.ru/books/878556/
,"Связь. Сказка, рассказанная шепотом : Ольга Тамкович",504.0,,https://www.labirint.ru/books/879578/
,Бесстрашные Защитницы. Том 2. Самый сногсшибательный боевой отряд : Каллен Банн,504.0,,https://www.labirint.ru/books/879575/
,"Вытегра - корабельная сторона. Дневник путешествий по России в рисунках : Леднёва, Леднев",104.0,,https://www.labirint.ru/books/879565/
,Оранж лайф. Том 2 : Дмитрий Дубровин,601.0,,https://www.labirint.ru/books/878217/
,Оранж лайф. Том 1 : Дмитрий Дубровин,601.0,,https://www.labirint.ru/books/878216/
,Неваляшка. Том 2 : Айдзи Ямакава,601.0,,https://www.labirint.ru/books/878197/
,Неваляшка. Том 1 : Айдзи Ямакава,601.0,,https://www.labirint.ru/books/878196/
,"Летние войны. Том 3 : Хосода, Сугимото",601.0,,https://www.labirint.ru/books/878189/
,Летние войны. Том 2 : Мамору Хосода,601.0,,https://www.labirint.ru/books/878188/
,Летние войны. Том 1 : Мамору Хосода,601.0,,https://www.labirint.ru/books/878187/
,"Bubble Гам. Альманах № 2 : Волков, Замский, Горбут",231.0,,https://www.labirint.ru/books/941732/
,Магмелл синего моря. Том 1 : Няньмяо Ди,616.0,,https://www.labirint.ru/books/938733/
,Цереб. Том 1. Трубкозуб : Дэйв Сим,896.0,,https://www.labirint.ru/books/938737/
,Цереб. Том 1. Трубкозуб : Дэйв Сим,672.0,,https://www.labirint.ru/books/938736/
,Огненный удар 2. Книги 3-4 : Тацуки Фудзимото,982.0,,https://www.labirint.ru/books/941206/
,Каратель Max. Омнибус : Джейсон Аарон,2912.0,,https://www.labirint.ru/books/946056/
,"Очень приятно, бог. Том 4 : Джульетта Судзуки",539.0,,https://www.labirint.ru/books/676443/
,GUNNM. Оружие мечты. Том 9 : Юкито Кисиро,524.0,,https://www.labirint.ru/books/915456/
,Наклейки Щепотка красок,162.0,,https://www.labirint.ru/books/945740/
,Набор стикеров На весь год,1099.0,,https://www.labirint.ru/souvenir/946016/
,Набор стикеров Про любовь,348.0,,https://www.labirint.ru/souvenir/946008/
,Набор стикеров Девушки,676.0,,https://www.labirint.ru/souvenir/946005/
,Звёздные войны. Расцвет Республики. Начало шторма : Кэван Скотт,611.0,,https://www.labirint.ru/books/850810/
,"О моём перерождении в слизь. Том 6 : Фусэ, Каваками",771.0,,https://www.labirint.ru/books/853407/
,Ключи Локков. Том 6. Альфа и Омега : Джо Хилл,1091.0,,https://www.labirint.ru/books/745656/
,"О моём перерождении в слизь. Том 5 : Фусэ, Каваками, Миц",771.0,,https://www.labirint.ru/books/852215/
,Ложные выводы. Том 4 : Кё Сиродайра,771.0,,https://www.labirint.ru/books/852214/
,Harry Potter. Мастерская Магии Гарри Поттера. Официальная книга творческих проектов,4399.0,,https://www.labirint.ru/books/848914/
,Без игры жизни нет. Том 6 : Камия Ю,539.0,,https://www.labirint.ru/books/751355/
,Без игры жизни нет. Том 5 : Камия Ю,539.0,,https://www.labirint.ru/books/732021/
,Судьба. Истоки. Том 2 : Гэн Уробути,516.0,,https://www.labirint.ru/books/852229/
,"Истории монстров. Том 7 : Нисио, Огурэ",539.0,,https://www.labirint.ru/books/851421/
,"Восхождение Героя Щита. Том 14 : Кю, Юсаги",500.0,,https://www.labirint.ru/books/851420/
,GUNNM. Том 7 : Юкито Кисиро,524.0,,https://www.labirint.ru/books/851419/
,Воксрекордер инженера Термена : Михаил Визель,539.0,,https://www.labirint.ru/books/857007/
,"Прощайте, Горе-Учитель. Том 1 : Кодзи Кумэта",1091.0,,https://www.labirint.ru/books/851548/
,"Восхождение Героя Щита. Том 15 : Кю, Юсаги",500.0,,https://www.labirint.ru/books/857069/
,Beastars. Выдающиеся звери. Том 5 : Пару Итагаки,853.0,,https://www.labirint.ru/books/851540/
,Сино-тян не может сказать свое имя : Осими Сюдзо,404.0,,https://www.labirint.ru/books/814547/
,Эмма Г. Уайлдфорд : Бенуа Друси,1110.0,,https://www.labirint.ru/books/811995/
,Игра настольная. Гравити Фолз,686.0,,https://www.labirint.ru/games/827412/
,"У меня мало друзей. Том 18 : Итати, Хирасака",477.0,,https://www.labirint.ru/books/826646/
,"Рассвет близок. И другие истории, нарисованные Уоллесом Вудом : Фелдстайн, Гаррисон, Фокс",1626.0,,https://www.labirint.ru/books/824087/
,Врата Штейна 0. Том 6 : Така Химэно,500.0,,https://www.labirint.ru/books/827991/
,Врата Штейна 0. Том 4 : Така Химэно,500.0,,https://www.labirint.ru/books/827989/
,Гравити Фолз. Энциклопедия фаната,653.0,,https://www.labirint.ru/books/828093/
,Проза бродячих псов. Том 3 : Кафка Асагири,851.0,,https://www.labirint.ru/books/829360/
,Маленькая неугомонная Астрид : Фабрис Парм,978.0,,https://www.labirint.ru/books/821026/
,"Железный Человек. Демон в бутылке. Золотая коллекция Marvel : Микелайни, Лейтон",1465.0,,https://www.labirint.ru/books/830763/
,Петля #1 : Денис Оптимисстер,180.0,,https://www.labirint.ru/books/830402/
,"Байки с Рылеева, 73 : Оптимисстер, Мокиенко, Гик",1330.0,,https://www.labirint.ru/books/830394/
,"Хеллбой. Том 11. Адская невеста и другие истории : Миньола, Ноулан, Корбен",773.0,,https://www.labirint.ru/books/830965/
,Хеллбой. Том 9. Дикая охота : Майк Миньола,773.0,,https://www.labirint.ru/books/830963/
,"Гидеон Фолз. Том 2. Первородные грехи : Стюарт, Лемир, Соррентино",653.0,,https://www.labirint.ru/books/831325/
,"Боги, герои и Ко. Мифы и легенды Древней Греции : Джеймс Дэвис",1401.0,,https://www.labirint.ru/books/814961/
,"Джейн, лиса и я : Фанни Бритт",1486.0,,https://www.labirint.ru/books/496594/
,Тетрадь дружбы Нацумэ. Том 3 : Юки Мидорикава,609.0,,https://www.labirint.ru/books/834754/
,Игра в цифры. Как аналитика позволяет видеоиграм жить лучше : Василий Сабиров,1554.0,,https://www.labirint.ru/books/834902/
,Вселенная MARVEL глазами Хэмбека : Фред Хэмбек,887.0,,https://www.labirint.ru/books/836365/
